"Symbol","Name","Stock Exchange","RBICS Economy","Closing Price","Market Value","Sales","Price / Book Value"
"VRRM","Verra Mobility Corp. Class A","NASDAQ","Industrials",27.53,4533.04842650806,853.102,9.100968
"CCG","Cheche Group Inc. Class A","NASDAQ","Finance",0.95,71.6686716522026,575.475388819121,9.096954
"RXST","RxSight, Inc.","NASDAQ","Healthcare",55.86,2216.68146167469,115.177,9.086607
"OFLX","Omega Flex, Inc.","NASDAQ","Non-Energy Materials",47.9,483.518049002567,105.479,9.045113
"VSAC","Vision Sensing Acquisition Corp. Class A","NASDAQ","Finance",11.64,48.1475921137817,0,9.017129
"CFLT","Confluent Inc Class A","NASDAQ","Technology",21.44,6803.76927451533,865.588,8.994603
"TXG","10x Genomics Inc Class A","NASDAQ","Healthcare",22.8,2747.20425149773,631.733,8.993503
"MDXG","MiMedx Group, Inc.","NASDAQ","Healthcare",6.72,986.556487752932,340.459,8.985747
"ABEO","Abeona Therapeutics, Inc.","NASDAQ","Healthcare",5.74,248.624644474548,0,8.962914
"NOVT","Novanta Inc","NASDAQ","Industrials",182.54,6553.93529376516,894.963088250796,8.955893
"DYN","Dyne Therapeutics Inc","NASDAQ","Healthcare",44.88,4505.98778607263,0,8.955144
"CHSN","Chanson International Holding Class A","NASDAQ","Consumer Services",1.83,22.6737001826763,2.43508713597783,8.948217
"ISRG","Intuitive Surgical, Inc.","NASDAQ","Healthcare",479.19,170282.173741709,7572.5,8.931131
"INTS","Intensity Therapeutics, Inc.","NASDAQ","Healthcare",4.23,58.2549322752352,0,8.926433
"LAMR","Lamar Advertising Company Class A","NASDAQ","Finance",122.42,12523.7654822107,2161.919,8.917926
"MFH","Mercurity Fintech Holding, Inc.","NASDAQ","Finance",1.47,89.4052498861283,0.445928000000113,8.867365
"ASCB","A SPAC II Acquisition Corp. Class A","NASDAQ","Finance",11.31,64.331032279692,0,8.864483
"PLAY","Dave & Buster's Entertainment, Inc.","NASDAQ","Consumer Services",32.44,1283.33220641455,2196.1,8.847543
"RCMT","RCM Technologies, Inc.","NASDAQ","Healthcare",20.28,154.715471451623,270.181,8.833406
"LEGN","Legend Biotech Corp. Sponsored ADR","NASDAQ","Healthcare",56.63,10372.9570215924,455.991,8.746873
"HLNE","Hamilton Lane Incorporated Class A","NASDAQ","Finance",152.91,8287.33854538323,625.536,8.706361
"MEDS","TRxADE HEALTH, Inc.","NASDAQ","Consumer Non-Cyclicals",7.49,10.9253559719771,3.792087,8.670905
"CVRX","CVRx, Inc.","NASDAQ","Healthcare",10,217.857151031494,44.393,8.643417
"LNZA","LanzaTech Global, Inc.","NASDAQ","Business Services",1.67,330.267642422268,67.687,8.640681
"ARDX","Ardelyx, Inc.","NASDAQ","Healthcare",6.31,1485.55187892371,209.999,8.639549
"HON","Honeywell International Inc.","NASDAQ","Industrials",203.85,132435.478821846,37319,8.625696
"TELA","TELA Bio, Inc.","NASDAQ","Healthcare",3,74.1413955688477,64.744,8.588257
"MKTX","MarketAxess Holdings Inc.","NASDAQ","Finance",236.77,8938.53552193532,776.086,8.5841
"SGEN","Seagen, Inc.","NASDAQ","Healthcare","NA","NA",2300.351,8.550728
"FIAC","Focus Impact Acquisition Corp. Class A","NASDAQ","Finance",11.2201,83.7869741884278,0,8.431034
"SKYT","SkyWater Technology Inc","NASDAQ","Technology",9.35,443.932592384117,323.742,8.41851
"IRMD","IRadimed Corp.","NASDAQ","Healthcare",46.92,594.466401933678,69.483811,8.414786
"IMMX","Immix Biopharma, Inc.","NASDAQ","Healthcare",2.16,59.2930339723043,0,8.403667
"ELAB","ELEVAI Labs Inc.","NASDAQ","Consumer Non-Cyclicals",0.32,6.46147629600443,"NA",8.278392
"CLIR","ClearSign Technologies Corporation","NASDAQ","Industrials",0.77,38.658355670821,2.506,8.27062
"XPEL","XPEL, Inc.","NASDAQ","Non-Energy Materials",46.08,1273.69261897137,408.236,8.266493
"NXT","Nextracker Inc. Class A","NASDAQ","Industrials",42.21,6135.11534696495,2740.219,8.242672
"SOWG","Sow Good Inc.","NASDAQ","Consumer Non-Cyclicals",14.75,151.119473457336,41.611016,8.198758
"AAON","AAON, Inc.","NASDAQ","Industrials",93.85,7603.0835765638,1194.273,8.18937
"LPLA","LPL Financial Holdings Inc.","NASDAQ","Finance",225.33,16846.3229690788,10930.574,8.17386
"MAMA","Mama's Creations, Inc.","NASDAQ","Consumer Non-Cyclicals",8.27,308.165819784437,110.001184,8.150375
"HHR","HeadHunter Group Plc Sponsored ADR","NASDAQ","Technology","NA","NA",315.486561875032,8.13545
"ENVX","Enovix Corporation","NASDAQ","Consumer Non-Cyclicals",10.43,1838.64945901022,16.621,8.11843
"SLNO","Soleno Therapeutics Inc","NASDAQ","Healthcare",46.13,1793.14664853686,0,8.095171
"NARI","Inari Medical, Inc.","NASDAQ","Healthcare",43.04,2507.8006594239,547.474,8.065939
"SEAT","Vivid Seats Inc. Class A","NASDAQ","Consumer Services",4.67,971.748488958983,775.604,8.056703
"MGRM","Monogram Technologies Inc.","NASDAQ","Healthcare",3.18,100.812148760925,0.364999,8.046783
"RTC","Baijiayun Group Ltd. Class A","NASDAQ","Technology",6.67,275.933257867214,71.8966980000816,8.032128
"REAX","Real Brokerage Inc.","NASDAQ","Finance",6.5,1230.45001983643,932.633497987805,7.96654
"CDMO","Avid Bioservices, Inc.","NASDAQ","Healthcare",10.36,658.699704733677,139.911,7.965673
"CLPT","ClearPoint Neuro, Inc.","NASDAQ","Healthcare",11.7,322.86967666708,28.069,7.905921
"WEST","Westrock Coffee Company","NASDAQ","Consumer Non-Cyclicals",8.525,753.318077138611,835.467,7.904006
"DYAI","Dyadic International, Inc.","NASDAQ","Healthcare",1.44,42.4478007589896,1.804108,7.89061
"WINV","WinVest Acquisition Corp.","NASDAQ","Finance",11.465,38.60647261741,0,7.82679
"SMTI","Sanara MedTech, Inc.","NASDAQ","Healthcare",33.97,297.13478195775,72.410222,7.824681
"AMZN","Amazon.com, Inc.","NASDAQ","Consumer Non-Cyclicals",175.5,1841972.07568359,604334,7.814702
"BNAI","Brand Engagement Network Inc.","NASDAQ","Technology",1.71,61.4970205292957,0.04979,7.808766
"ZYXI","Zynex, Inc.","NASDAQ","Healthcare",8.35,265.050064847001,193.614,7.774906
"USGO","U.S. GoldMining Inc.","NASDAQ","Non-Energy Materials",5.32,65.961135589378,0,7.77066
"BRKR","Bruker Corporation","NASDAQ","Healthcare",63.9,9674.10492766486,3119.7,7.745213
"KOPN","Kopin Corporation","NASDAQ","Technology",1.04,125.806820946957,41.545194,7.722155
"HA","Hawaiian Holdings, Inc.","NASDAQ","Industrials",17.36,902.889894109976,2774.225,7.711859
"DALN","DallasNews Corporation Class A","NASDAQ","Consumer Services",4.57,24.4608800324901,131.645,7.690359
"BFRG","BullFrog AI Holdings, Inc.","NASDAQ","Healthcare",2.55,20.0189013552404,0.065,7.664637
"MGRX","Mangoceuticals, Inc.","NASDAQ","Healthcare",0.26,7.77550867170521,0.866792,7.655516
"IPDN","Professional Diversity Network, Inc.","NASDAQ","Business Services",0.451,5.74631974496054,7.319905,7.626705
"PDD","PDD Holdings Inc. Sponsored ADR Class A","NASDAQ","Consumer Non-Cyclicals",100,132858.7099,47461.4213910748,7.624844
"WFRD","Weatherford International plc","NASDAQ","Energy",108.63,7947.20524065359,5438,7.623119
"RXDX","Prometheus Biosciences, Inc","NASDAQ","Healthcare","NA","NA",3.995,7.622527
"IMVT","Immunovant Inc","NASDAQ","Healthcare",32.01,4685.21928740828,0,7.614303
"PRVB","Provention Bio, Inc.","NASDAQ","Healthcare","NA","NA",12.895,7.604864
"MRSN","Mersana Therapeutics, Inc.","NASDAQ","Healthcare",1.63,199.960341440797,29.937,7.588643
"PRCT","PROCEPT BioRobotics Corp.","NASDAQ","Healthcare",78.02,4051.75493972629,176.575,7.578977
"EWCZ","European Wax Center, Inc. Class A","NASDAQ","Consumer Non-Cyclicals",6.49,389.268953544062,223.787,7.561613
"ADMA","ADMA Biologics, Inc.","NASDAQ","Healthcare",17.46,4069.62590599107,330.244275,7.557391
"MYNZ","Mainz Biomed N.V.","NASDAQ","Healthcare",0.4335,9.48782956119931,0.895479,7.556019
"VCEL","Vericel Corporation","NASDAQ","Healthcare",49.94,2448.56683498053,214.52,7.537848
"PMGM","Priveterra Acquisition Corp. II Class A","NASDAQ","Finance","NA","NA",0,7.535996
"LEDS","SemiLEDs Corporation","NASDAQ","Technology",1.32,9.49911452846186,5.2934737330059,7.469414
"ADER","26 Capital Acquisition Corp. Class A","NASDAQ","Finance","NA","NA",0,7.462137
"AMIX","Autonomix Medical, Inc.","NASDAQ","Healthcare",0.59,13.5917903961986,0,7.461396
"CERS","Cerus Corporation","NASDAQ","Healthcare",2.38,441.007382655778,169.984,7.435712
"FLUX","Flux Power Holdings, Inc.","NASDAQ","Industrials",3.25,54.2180099487305,63.85,7.431931
"SGD","Safe and Green Development Corporation","NASDAQ","Finance",0.3041,5.41562944234113,0.091978,7.41604
"ARAV","Aravive, Inc.","NASDAQ","Healthcare","NA","NA",6.994,7.412399
"MLTX","MoonLake Immunotherapeutics Class A","NASDAQ","Healthcare",48.16,3076.64883302971,0,7.366853
"CGBS","Crown LNG Holdings Limited","NASDAQ","Finance",0.3996,3.54240717932271,0,7.314994
"MNST","Monster Beverage Corporation","NASDAQ","Consumer Non-Cyclicals",47.28,46312.8365386426,7385.831,7.292109
"GLBE","Global-e Online Ltd.","NASDAQ","Consumer Cyclicals",34.78,5807.98807740211,634.347238945355,7.283561
"FEBO","Fenbo Holdings Limited","NASDAQ","Consumer Non-Cyclicals",4.87,53.8743737339973,15.2140600517204,7.270846
"ETON","Eton Pharmaceuticals, Inc.","NASDAQ","Healthcare",4.52,116.779635356213,31.381,7.26971
"MCHP","Microchip Technology Incorporated","NASDAQ","Technology",80.3,43081.3584304964,6587.1,7.231231
"STEP","StepStone Group, Inc. Class A","NASDAQ","Finance",54.58,6212.35063439559,719.843,7.227269
"MMYT","MakeMyTrip Ltd.","NASDAQ","Consumer Services",97.23,10674.1517980252,840.312000000096,7.224052
"NGMS","NeoGames SA","NASDAQ","Consumer Services","NA","NA",191.538000001401,7.221172
"FIZZ","National Beverage Corp.","NASDAQ","Consumer Non-Cyclicals",45.56,4264.92841438312,1191.694,7.220767
"ALKT","Alkami Technology Inc","NASDAQ","Finance",33.54,3319.96929380985,297.359,7.218272
"COCO","Vita Coco Company, Inc.","NASDAQ","Consumer Non-Cyclicals",25.45,1445.1092626818,500.022,7.209491
"TXRH","Texas Roadhouse, Inc.","NASDAQ","Consumer Services",167.79,11187.6748237957,4948.532,7.205103
"AVPT","AvePoint, Inc. Class A","NASDAQ","Technology",10.82,2020.36087685404,299.879,7.198471
"IMGN","ImmunoGen, Inc.","NASDAQ","Healthcare","NA","NA",287.614,7.195079
"GTI","Graphjet Technology Class A","NASDAQ","Finance",2.8,410.875682700094,0,7.193329
"QDRO","Quadro Acquisition One Corp. Class A","NASDAQ","Finance","NA","NA",0,7.189847
"RCEL","AVITA Medical Inc","NASDAQ","Healthcare",9.39,244.043276993076,54.4212661536982,7.182757
"CHRW","C.H. Robinson Worldwide, Inc.","NASDAQ","Industrials",102.31,11999.2473476361,17458.576,7.110458
"TRON","Corner Growth Acquisition Corp. 2 Class A","NASDAQ","Finance","NA","NA",0,7.097525
"RMBS","Rambus Inc.","NASDAQ","Technology",44.87,4831.60902995893,477.532,7.09085
"PCTY","Paylocity Holding Corp.","NASDAQ","Technology",161.12,8952.98694547266,1402.515,7.085255
"CPRT","Copart, Inc.","NASDAQ","Consumer Cyclicals",52.56,50578.3635676084,4165.415,7.066429
"ELTX","Elicio Therapeutics, Inc","NASDAQ","Healthcare",4.4,47.4081278585982,0,7.042551
"LSTR","Landstar System, Inc.","NASDAQ","Industrials",185.91,6590.98989354889,4889.838,7.029549
"BDRX","Biodexa Pharmaceuticals plc Sponsored ADR","NASDAQ","Healthcare",0.625,0.163879096508026,0.47360275184284,7.025086
"XFIN","ExcelFin Acquisition Corp. Class A","NASDAQ","Finance",11.02,72.555526590646,0,6.999237
"XPON","Expion360, Inc.","NASDAQ","Industrials",0.0745,4.14048260557885,4.998801,6.975089
"DUET","DUET Acquisition Corp Class A","NASDAQ","Finance",11.24,44.0139968206399,0,6.943259
"ENGN","enGene Holdings Inc.","NASDAQ","Healthcare",6.48,286.196721423457,0,6.943133
"SAVA","Cassava Sciences, Inc.","NASDAQ","Healthcare",29.76,1427.77070434025,0,6.916173
"LPSN","LivePerson, Inc.","NASDAQ","Technology",1.36,121.066843924805,361.824,6.915554
"RELY","Remitly Global, Inc.","NASDAQ","Finance",13.6,2653.85716672384,1081.928,6.913222
"REKR","Rekor Systems, Inc. Class B","NASDAQ","Business Services",1.28,113.284489655394,42.39,6.903128
"WFCF","Where Food Comes From, Inc.","NASDAQ","Business Services",11.16,59.7838197735637,25.719,6.892453
"HCKT","Hackett Group, Inc.","NASDAQ","Business Services",26.04,719.937126752338,303.102,6.892293
"NXPI","NXP Semiconductors NV","NASDAQ","Technology",249.84,63642.4769650893,13037.9382867419,6.833805
"DMLP","Dorchester Minerals, L.P.","NASDAQ","Finance",31.03,1243.94964556103,161.352,6.794154
"FLNC","Fluence Energy, Inc. Class A","NASDAQ","Industrials",19.26,3455.16743821923,2143.395,6.794137
"INTA","Intapp, Inc.","NASDAQ","Finance",44.15,3241.95786732563,430.523,6.786217
"AUID","authID Inc.","NASDAQ","Technology",8.66,94.5745658613814,0.553107,6.773836
"CAPR","Capricor Therapeutics, Inc.","NASDAQ","Healthcare",4.89,159.115358395147,27.152218,6.739157
"NUVL","Nuvalent, Inc. Class A","NASDAQ","Healthcare",84.14,5452.07007907184,0,6.729687
"ATAT","Atour Lifestyle Holdings Ltd. Sponsored ADR","NASDAQ","Consumer Services",16.84,2317.1038008487,749.715206117942,6.729439
"VERA","Vera Therapeutics, Inc. Class A","NASDAQ","Healthcare",38.72,2122.92719461385,0,6.723438
"RANI","Rani Therapeutics Holdings, Inc. Class A","NASDAQ","Healthcare",3.04,162.354432091138,0,6.718472
"GRI","GRI Bio, Inc.","NASDAQ","Healthcare",0.5076,1.48610407894544,0,6.718307
"WSC","WillScot Holdings Corporation Class A","NASDAQ","Finance",39.25,7398.26565551758,2408.981,6.702504
"COIN","Coinbase Global, Inc. Class A","NASDAQ","Finance",204,50689.4526385898,4703.743,6.701582
"AMAT","Applied Materials, Inc.","NASDAQ","Technology",196.23,161772.803745832,26817,6.689883
"PSIG","PS International Group Limited","NASDAQ","Industrials",0.938,22.7773964146919,0,6.689333
"GDHG","Golden Heaven Group Holdings Ltd. Class A","NASDAQ","Consumer Services",0.1181,22.0315558096302,25.5499030000181,6.679551
"HAS","Hasbro, Inc.","NASDAQ","Consumer Cyclicals",68.51,9550.78207194514,4545.5,6.673454
"NVEC","NVE Corporation","NASDAQ","Technology",83.72,404.675349013429,27.756009,6.648021
"CORT","Corcept Therapeutics Incorporated.","NASDAQ","Healthcare",35,3657.23644256592,569.61,6.628301
"GDTC","CytoMed Therapeutics Limited","NASDAQ","Healthcare",1.45,16.733000494957,0,6.626995
"BLZE","Backblaze, Inc. Class A","NASDAQ","Technology",6.51,279.279019752503,115.289,6.612535
"IPAR","Inter Parfums, Inc.","NASDAQ","Consumer Non-Cyclicals",124.95,4001.43375675421,1362.9,6.589987
"PLMI","Plum Acquisition Corp. I Class A","NASDAQ","Finance",11.1,124.719626135255,0,6.579027
"JKHY","Jack Henry & Associates, Inc.","NASDAQ","Finance",168.84,12308.4398551024,2215.541,6.566689
"TER","Teradyne, Inc.","NASDAQ","Technology",133,21702.4194946289,2698.134,6.560358
"FAAS","DigiAsia Corp.","NASDAQ","Technology",1,10.691837310791,0,6.553967
"CAMT","Camtek Ltd","NASDAQ","Technology",91.99,4173.23238351804,369.474877906478,6.54266
"GWRS","Global Water Resources, Inc.","NASDAQ","Utilities",12.75,308.771990776062,52.02,6.503742
"FRSH","Freshworks, Inc. Class A","NASDAQ","Technology",12.14,3667.38244735689,652.935,6.499687
"UDMY","Udemy, Inc.","NASDAQ","Technology",8.18,1229.96419749828,765.473,6.486729
"PRME","Prime Medicine, Inc.","NASDAQ","Healthcare",4.51,541.339003684421,0.591,6.48348
"ANAB","AnaptysBio, Inc.","NASDAQ","Healthcare",37.32,1127.05704339605,30.473,6.466318
"SKIN","Beauty Health Company Class A","NASDAQ","Healthcare",1.74,215.795233421519,366.231,6.435726
"PGNY","Progyny, Inc.","NASDAQ","Healthcare",21.7,1958.99425680254,1132.996,6.431424
"COEP","Coeptis Therapeutics Holdings Inc.","NASDAQ","Healthcare",0.2076,8.24557993233839,0,6.420147
"VRNA","Verona Pharma plc Sponsored ADR","NASDAQ","Healthcare",26.69,2164.07253130984,0,6.415138
"MREO","Mereo BioPharma Group plc Sponsored ADR","NASDAQ","Healthcare",4.87,748.831903279078,"NA",6.401906
"GEN","Gen Digital Inc.","NASDAQ","Technology",26.14,16089.8237624969,3831,6.351943
"SRRK","Scholar Rock Holding Corp.","NASDAQ","Healthcare",9.42,753.907317507372,0,6.342373
"FIVE","Five Below, Inc.","NASDAQ","Consumer Non-Cyclicals",83.69,4608.89492620644,3644.985,6.307359
"PDSB","PDS Biotechnology Corp.","NASDAQ","Healthcare",3.18,117.086994950663,0,6.294406
"PTC","PTC Inc.","NASDAQ","Industrials",175.95,21137.7935310052,2218.545,6.289233
"NN","NextNav Inc.","NASDAQ","Technology",6.93,875.398263533003,4.383,6.281141
"OLED","Universal Display Corporation","NASDAQ","Technology",191.39,9081.86666049063,623.161,6.259641
"OLK","Olink Holding AB Sponsored ADR","NASDAQ","Healthcare","NA","NA",170.992388588724,6.220721
"OHAA","OPY Acquisition Corp. I Class A","NASDAQ","Finance","NA","NA",0,6.20764
"QOMO","Qomolangma Acquisition Corp.","NASDAQ","Finance",11.725,29.3181282104892,0,6.19906
"POWI","Power Integrations, Inc.","NASDAQ","Technology",66.41,3774.04693628813,412.904,6.193172
"TNDM","Tandem Diabetes Care, Inc.","NASDAQ","Healthcare",44.3,2900.09489405449,796.002,6.18249
"GOOGL","Alphabet Inc. Class A","NASDAQ","Technology",166.16,2055315.03372192,327961,6.142083
"SMID","Smith-Midland Corporation","NASDAQ","Non-Energy Materials",35.43,189.400239987986,68.434,6.138373
"CHKP","Check Point Software Technologies Ltd.","NASDAQ","Technology",189.51,21035.6093902588,2494.51003989494,6.115198
"MTSI","MACOM Technology Solutions Holdings, Inc.","NASDAQ","Technology",104.36,7533.87449901807,679.243,6.111612
"JEWL","Adamas One Corp.","NASDAQ","Non-Energy Materials",0.4485,17.0307331869965,0.398921,6.099155
"SEPA","SEP Acquisition Corp Class A","NASDAQ","Finance","NA","NA",0,6.09509
"EQIX","Equinix, Inc.","NASDAQ","Finance",818.9,77750.4563203733,8457.519,6.092826
"CCOI","Cogent Communications Holdings Inc","NASDAQ","Telecommunications",72.81,3567.99290354666,1074.14,6.065347
"COKE","Coca-Cola Consolidated, Inc.","NASDAQ","Consumer Non-Cyclicals",1339.75,11737.1195238852,6730.953,6.061957
"SCPH","scPharmaceuticals, Inc.","NASDAQ","Healthcare",5.21,260.649975434448,24.048,6.059493
"ELDN","Eledon Pharmaceuticals, Inc.","NASDAQ","Healthcare",2.9,115.001546826907,0,6.046558
"PAYS","PaySign, Inc. Class B","NASDAQ","Finance",4.92,261.440805750914,53.611494,6.032143
"TPG","TPG Inc Class A","NASDAQ","Finance",50.51,18427.349097485,2708.455,6.007615
"DCTH","Delcath Systems, Inc.","NASDAQ","Healthcare",9.12,255.355630645807,11.878,6.001674
"BLMN","Bloomin' Brands, Inc.","NASDAQ","Consumer Services",17.71,1504.81256358064,4588.223,5.983951
"ACLX","Arcellx, Inc.","NASDAQ","Healthcare",71.9,3865.03348008069,144.746,5.977879
"SAIA","Saia, Inc.","NASDAQ","Industrials",392.49,10436.2744639199,3104.295,5.976807
"PXLW","Pixelworks, Inc.","NASDAQ","Technology",0.7111,41.6361024018656,60.695,5.967294
"VRTX","Vertex Pharmaceuticals Incorporated","NASDAQ","Healthcare",482.64,124570.451214876,10323.1,5.964233
"META","Meta Platforms Inc Class A","NASDAQ","Technology",521.12,1318338.0756094,149784,5.918283
"KRUS","Kura Sushi USA, Inc. Class A","NASDAQ","Consumer Services",67.13,754.869577154837,226.777,5.915377
"CSWI","CSW Industrials, Inc.","NASDAQ","Industrials",326.46,5070.16424324474,815.657,5.911074
"CRVO","CervoMed Inc.","NASDAQ","Healthcare",18.2,150.218097308152,12.781093,5.869321
"DASH","DoorDash, Inc. Class A","NASDAQ","Consumer Services",128.62,52932.4424686877,9610,5.858832
"ANSS","ANSYS, Inc.","NASDAQ","Technology",319.46,27916.5360522992,2324.646,5.850514
"NBIX","Neurocrine Biosciences, Inc.","NASDAQ","Healthcare",152.27,15375.653972448,2119.5,5.826484
"RAPT","RAPT Therapeutics, Inc.","NASDAQ","Healthcare",2.44,85.1644851820074,0,5.813572
"PMN","ProMIS Neurosciences Inc.","NASDAQ","Healthcare",1.26,37.6556671725707,0,5.786455
"NMRA","Neumora Therapeutics, Inc.","NASDAQ","Healthcare",11.71,1873.92502578841,0,5.773242
"TTEK","Tetra Tech, Inc.","NASDAQ","Industrials",235.02,12581.1880454113,5084.817,5.768208
"CSGS","CSG Systems International, Inc.","NASDAQ","Telecommunications",47.6,1404.34558181296,1169.645,5.750922
"BLKB","Blackbaud, Inc.","NASDAQ","Business Services",82.13,4240.07107688536,1139.01,5.749101
"AVTE","Aerovate Therapeutics, Inc.","NASDAQ","Healthcare",1.95,56.2920360978942,0,5.739925
"EXLS","ExlService Holdings, Inc.","NASDAQ","Business Services",36.39,5873.52003332227,1709.902,5.732645
